"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2014,3,"AA","American Airlines Inc.","JFK","New York, NY: John F. Kennedy International",1169.00,152.00,42.54,1.38,64.64,0.16,43.28,18.00,5.00,8398.00,2688.00,32.00,2905.00,6.00,2767.00,
2014,3,"B6","JetBlue Airways","JFK","New York, NY: John F. Kennedy International",3621.00,725.00,195.15,5.65,236.89,0.13,287.19,89.00,7.00,40920.00,10493.00,738.00,12974.00,6.00,16709.00,
2014,3,"DL","Delta Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",1837.00,206.00,59.03,2.77,94.94,0.00,49.26,0.00,1.00,12936.00,5732.00,183.00,4358.00,0.00,2663.00,
2014,3,"EV","ExpressJet Airlines Inc.","JFK","New York, NY: John F. Kennedy International",123.00,39.00,9.26,0.00,19.99,0.00,9.75,15.00,0.00,2533.00,586.00,0.00,1294.00,0.00,653.00,
2014,3,"HA","Hawaiian Airlines Inc.","JFK","New York, NY: John F. Kennedy International",22.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,48.00,0.00,0.00,0.00,0.00,
2014,3,"MQ","American Eagle Airlines Inc.","JFK","New York, NY: John F. Kennedy International",651.00,175.00,29.59,3.27,75.07,0.00,67.08,42.00,0.00,10717.00,2958.00,461.00,3853.00,0.00,3445.00,
2014,3,"UA","United Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",409.00,70.00,31.63,0.00,24.72,0.00,13.64,5.00,0.00,3873.00,1931.00,0.00,816.00,0.00,1126.00,
2014,3,"US","US Airways Inc.","JFK","New York, NY: John F. Kennedy International",303.00,60.00,21.43,0.00,32.55,0.41,5.61,7.00,0.00,2335.00,733.00,0.00,1378.00,7.00,217.00,
2014,3,"VX","Virgin America","JFK","New York, NY: John F. Kennedy International",296.00,37.00,13.42,6.43,5.82,0.00,11.32,4.00,0.00,1521.00,473.00,165.00,246.00,0.00,637.00,
2014,4,"AA","American Airlines Inc.","JFK","New York, NY: John F. Kennedy International",1102.00,205.00,52.51,2.73,103.75,0.00,46.00,1.00,9.00,12827.00,3397.00,145.00,5403.00,0.00,3882.00,
2014,4,"B6","JetBlue Airways","JFK","New York, NY: John F. Kennedy International",3523.00,762.00,128.21,8.58,349.17,0.96,275.08,80.00,13.00,46765.00,6918.00,592.00,22319.00,26.00,16910.00,
2014,4,"DL","Delta Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",1853.00,360.00,81.82,2.97,213.52,0.00,61.69,2.00,12.00,17241.00,4901.00,206.00,8247.00,0.00,3887.00,
2014,4,"EV","ExpressJet Airlines Inc.","JFK","New York, NY: John F. Kennedy International",120.00,43.00,9.73,0.20,20.30,0.00,12.77,5.00,1.00,2714.00,795.00,11.00,1094.00,0.00,814.00,
2014,4,"HA","Hawaiian Airlines Inc.","JFK","New York, NY: John F. Kennedy International",23.00,6.00,5.38,0.00,0.63,0.00,0.00,0.00,1.00,111.00,101.00,0.00,10.00,0.00,0.00,
2014,4,"MQ","Envoy Air","JFK","New York, NY: John F. Kennedy International",630.00,127.00,18.65,2.41,57.92,0.00,48.02,31.00,1.00,7691.00,1901.00,84.00,2815.00,0.00,2891.00,
2014,4,"UA","United Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",400.00,66.00,17.17,0.77,33.01,0.00,15.05,1.00,2.00,4550.00,1208.00,25.00,2335.00,0.00,982.00,
2014,4,"US","US Airways Inc.","JFK","New York, NY: John F. Kennedy International",266.00,48.00,21.01,1.00,21.76,0.43,3.80,1.00,2.00,2520.00,920.00,22.00,1312.00,18.00,248.00,
2014,4,"VX","Virgin America","JFK","New York, NY: John F. Kennedy International",292.00,53.00,16.60,9.47,20.23,0.00,6.70,0.00,1.00,2705.00,639.00,231.00,1572.00,0.00,263.00,
2014,5,"AA","American Airlines Inc.","JFK","New York, NY: John F. Kennedy International",1181.00,280.00,59.06,13.25,155.12,0.00,52.57,10.00,10.00,19574.00,7950.00,912.00,7254.00,0.00,3458.00,
2014,5,"B6","JetBlue Airways","JFK","New York, NY: John F. Kennedy International",3612.00,825.00,186.05,17.22,339.12,2.67,279.93,110.00,17.00,50888.00,10795.00,1284.00,20561.00,67.00,18181.00,
2014,5,"DL","Delta Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",1956.00,434.00,94.51,8.75,236.44,0.00,94.30,1.00,20.00,26151.00,5720.00,861.00,12886.00,0.00,6684.00,
2014,5,"EV","ExpressJet Airlines Inc.","JFK","New York, NY: John F. Kennedy International",124.00,53.00,8.03,0.92,26.66,0.00,17.39,8.00,1.00,3495.00,486.00,35.00,1627.00,0.00,1347.00,
2014,5,"HA","Hawaiian Airlines Inc.","JFK","New York, NY: John F. Kennedy International",27.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,123.00,123.00,0.00,0.00,0.00,0.00,
2014,5,"MQ","Envoy Air","JFK","New York, NY: John F. Kennedy International",583.00,197.00,41.27,1.11,104.28,0.00,50.33,21.00,6.00,11583.00,2922.00,106.00,5116.00,0.00,3439.00,
2014,5,"UA","United Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",404.00,103.00,33.94,1.96,57.61,0.00,9.48,2.00,5.00,6641.00,2054.00,65.00,3828.00,0.00,694.00,
2014,5,"US","US Airways Inc.","JFK","New York, NY: John F. Kennedy International",275.00,76.00,32.52,0.47,31.53,0.25,11.23,2.00,1.00,4343.00,1602.00,20.00,2152.00,20.00,549.00,
2014,5,"VX","Virgin America","JFK","New York, NY: John F. Kennedy International",315.00,57.00,7.44,10.40,26.20,0.54,12.41,0.00,1.00,3614.00,453.00,414.00,2035.00,19.00,693.00,
2014,6,"AA","American Airlines Inc.","JFK","New York, NY: John F. Kennedy International",1273.00,290.00,62.98,13.15,143.37,0.00,70.50,12.00,6.00,20381.00,5980.00,1049.00,8059.00,0.00,5293.00,
2014,6,"B6","JetBlue Airways","JFK","New York, NY: John F. Kennedy International",3634.00,873.00,189.39,20.15,385.60,1.88,275.98,86.00,3.00,52418.00,10785.00,1711.00,22014.00,97.00,17811.00,
2014,6,"DL","Delta Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",1985.00,531.00,112.89,12.32,320.84,0.87,84.08,1.00,4.00,29193.00,7726.00,706.00,13960.00,46.00,6755.00,
2014,6,"EV","ExpressJet Airlines Inc.","JFK","New York, NY: John F. Kennedy International",120.00,44.00,6.88,0.35,20.33,0.00,16.43,7.00,0.00,2895.00,937.00,6.00,991.00,0.00,961.00,
2014,6,"HA","Hawaiian Airlines Inc.","JFK","New York, NY: John F. Kennedy International",30.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,91.00,91.00,0.00,0.00,0.00,0.00,
2014,6,"MQ","Envoy Air","JFK","New York, NY: John F. Kennedy International",540.00,142.00,25.45,2.19,71.89,0.00,42.48,25.00,2.00,9129.00,2369.00,194.00,3751.00,0.00,2815.00,
2014,6,"UA","United Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",400.00,112.00,33.47,3.63,60.55,0.00,14.35,2.00,1.00,7020.00,2072.00,165.00,3144.00,0.00,1639.00,
2014,6,"US","US Airways Inc.","JFK","New York, NY: John F. Kennedy International",263.00,78.00,24.59,3.57,32.64,0.00,17.20,1.00,0.00,4839.00,1395.00,295.00,2278.00,0.00,871.00,
2014,6,"VX","Virgin America","JFK","New York, NY: John F. Kennedy International",336.00,62.00,14.86,4.87,30.94,0.46,10.86,0.00,1.00,3120.00,488.00,138.00,1917.00,24.00,553.00,
2014,7,"AA","American Airlines Inc.","JFK","New York, NY: John F. Kennedy International",1351.00,349.00,70.53,12.37,191.68,0.00,74.43,27.00,15.00,24039.00,4506.00,1530.00,12854.00,0.00,5149.00,
2014,7,"B6","JetBlue Airways","JFK","New York, NY: John F. Kennedy International",3873.00,1208.00,227.27,30.01,454.25,3.71,492.76,205.00,13.00,95827.00,14523.00,3415.00,39498.00,109.00,38282.00,
2014,7,"DL","Delta Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",2105.00,552.00,118.14,13.38,311.70,1.00,107.78,13.00,31.00,39539.00,10385.00,1763.00,19995.00,28.00,7368.00,
2014,7,"EV","ExpressJet Airlines Inc.","JFK","New York, NY: John F. Kennedy International",124.00,33.00,6.79,0.90,17.93,0.00,7.38,13.00,0.00,2289.00,496.00,35.00,1089.00,0.00,669.00,
2014,7,"HA","Hawaiian Airlines Inc.","JFK","New York, NY: John F. Kennedy International",31.00,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,229.00,229.00,0.00,0.00,0.00,0.00,
2014,7,"MQ","Envoy Air","JFK","New York, NY: John F. Kennedy International",558.00,98.00,21.95,1.81,52.46,0.00,21.77,52.00,3.00,4637.00,1550.00,143.00,1969.00,0.00,975.00,
2014,7,"UA","United Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",409.00,121.00,23.69,3.14,72.42,0.00,21.76,3.00,4.00,10285.00,1614.00,436.00,6310.00,0.00,1925.00,
2014,7,"US","US Airways Inc.","JFK","New York, NY: John F. Kennedy International",271.00,84.00,26.22,1.83,39.77,0.47,15.71,11.00,3.00,6115.00,1775.00,135.00,2907.00,8.00,1290.00,
2014,7,"VX","Virgin America","JFK","New York, NY: John F. Kennedy International",363.00,89.00,10.84,12.17,43.15,0.00,22.85,2.00,3.00,7277.00,458.00,559.00,5018.00,0.00,1242.00,
2014,8,"AA","American Airlines Inc.","JFK","New York, NY: John F. Kennedy International",1344.00,282.00,82.52,11.33,135.82,0.00,52.33,3.00,1.00,16562.00,5973.00,649.00,6478.00,0.00,3462.00,
2014,8,"B6","JetBlue Airways","JFK","New York, NY: John F. Kennedy International",3872.00,894.00,184.19,21.25,336.99,5.49,346.08,26.00,6.00,48326.00,10775.00,1702.00,15951.00,251.00,19647.00,
2014,8,"DL","Delta Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",2090.00,436.00,97.48,11.92,242.49,0.00,84.11,3.00,2.00,21433.00,7036.00,993.00,8603.00,0.00,4801.00,
2014,8,"EV","ExpressJet Airlines Inc.","JFK","New York, NY: John F. Kennedy International",125.00,38.00,4.91,0.00,24.15,0.00,8.94,1.00,0.00,2959.00,436.00,0.00,1833.00,0.00,690.00,
2014,8,"HA","Hawaiian Airlines Inc.","JFK","New York, NY: John F. Kennedy International",31.00,11.00,10.82,0.00,0.00,0.00,0.18,0.00,0.00,326.00,317.00,0.00,0.00,0.00,9.00,
2014,8,"MQ","Envoy Air","JFK","New York, NY: John F. Kennedy International",558.00,126.00,29.10,2.39,55.15,0.00,39.35,19.00,0.00,6549.00,1591.00,324.00,2289.00,0.00,2345.00,
2014,8,"UA","United Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",404.00,74.00,25.75,1.32,42.70,0.00,4.23,1.00,1.00,3985.00,1797.00,156.00,1754.00,0.00,278.00,
2014,8,"US","US Airways Inc.","JFK","New York, NY: John F. Kennedy International",265.00,61.00,26.19,0.00,23.04,0.55,11.21,1.00,1.00,3011.00,1426.00,0.00,971.00,43.00,571.00,
2014,8,"VX","Virgin America","JFK","New York, NY: John F. Kennedy International",359.00,68.00,15.22,10.66,23.59,0.00,18.53,0.00,0.00,3175.00,622.00,432.00,1310.00,0.00,811.00,
2014,9,"AA","American Airlines Inc.","JFK","New York, NY: John F. Kennedy International",1258.00,239.00,79.10,2.51,117.49,2.21,37.69,4.00,4.00,14398.00,6676.00,176.00,5165.00,175.00,2206.00,
2014,9,"B6","JetBlue Airways","JFK","New York, NY: John F. Kennedy International",3385.00,589.00,101.06,12.65,321.04,1.94,152.30,11.00,1.00,29373.00,5512.00,742.00,14625.00,55.00,8439.00,
2014,9,"DL","Delta Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",1992.00,341.00,75.32,5.27,211.11,0.00,49.30,2.00,2.00,16507.00,5688.00,325.00,7382.00,0.00,3112.00,
2014,9,"EV","ExpressJet Airlines Inc.","JFK","New York, NY: John F. Kennedy International",121.00,35.00,8.26,0.00,18.14,0.00,8.60,4.00,0.00,1991.00,344.00,0.00,1038.00,0.00,609.00,
2014,9,"HA","Hawaiian Airlines Inc.","JFK","New York, NY: John F. Kennedy International",24.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,65.00,65.00,0.00,0.00,0.00,0.00,
2014,9,"MQ","Envoy Air","JFK","New York, NY: John F. Kennedy International",540.00,135.00,30.50,2.21,55.02,0.00,47.27,20.00,0.00,8078.00,1844.00,216.00,2771.00,0.00,3247.00,
2014,9,"UA","United Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",387.00,64.00,10.51,2.00,35.86,0.00,15.63,1.00,0.00,3795.00,746.00,71.00,1349.00,0.00,1629.00,
2014,9,"US","US Airways Inc.","JFK","New York, NY: John F. Kennedy International",248.00,67.00,22.78,0.83,32.86,0.74,9.79,1.00,1.00,2665.00,1278.00,20.00,940.00,18.00,409.00,
2014,9,"VX","Virgin America","JFK","New York, NY: John F. Kennedy International",328.00,62.00,9.22,19.71,17.16,0.00,15.91,0.00,0.00,2702.00,472.00,511.00,903.00,0.00,816.00,
2014,10,"AA","American Airlines Inc.","JFK","New York, NY: John F. Kennedy International",1293.00,233.00,63.33,0.69,117.86,0.00,51.12,4.00,6.00,11770.00,3508.00,64.00,5207.00,0.00,2991.00,
2014,10,"B6","JetBlue Airways","JFK","New York, NY: John F. Kennedy International",3482.00,678.00,99.85,9.58,356.90,1.31,210.37,12.00,9.00,35316.00,4987.00,763.00,17583.00,26.00,11957.00,
2014,10,"DL","Delta Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",2144.00,455.00,76.02,5.21,288.71,0.00,85.07,1.00,6.00,22119.00,5413.00,866.00,10752.00,0.00,5088.00,
2014,10,"EV","ExpressJet Airlines Inc.","JFK","New York, NY: John F. Kennedy International",99.00,30.00,4.76,0.17,14.91,0.00,10.15,0.00,0.00,1871.00,558.00,11.00,712.00,0.00,590.00,
2014,10,"HA","Hawaiian Airlines Inc.","JFK","New York, NY: John F. Kennedy International",23.00,8.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,249.00,224.00,0.00,0.00,0.00,25.00,
2014,10,"MQ","Envoy Air","JFK","New York, NY: John F. Kennedy International",558.00,139.00,30.31,2.15,63.20,0.00,43.34,12.00,0.00,9658.00,3388.00,149.00,3502.00,0.00,2619.00,
2014,10,"UA","United Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",401.00,84.00,33.73,0.41,34.40,0.00,15.46,1.00,0.00,4757.00,2083.00,24.00,1483.00,0.00,1167.00,
2014,10,"US","US Airways Inc.","JFK","New York, NY: John F. Kennedy International",300.00,82.00,25.20,0.00,45.90,0.00,10.90,0.00,1.00,3956.00,1150.00,0.00,2289.00,0.00,517.00,
2014,10,"VX","Virgin America","JFK","New York, NY: John F. Kennedy International",336.00,80.00,25.87,17.05,22.21,0.00,14.87,0.00,0.00,3007.00,1067.00,382.00,678.00,0.00,880.00,
2014,11,"AA","American Airlines Inc.","JFK","New York, NY: John F. Kennedy International",1277.00,208.00,59.81,7.39,83.94,0.00,56.86,3.00,0.00,12146.00,3860.00,1226.00,2953.00,0.00,4107.00,
2014,11,"B6","JetBlue Airways","JFK","New York, NY: John F. Kennedy International",3309.00,572.00,132.68,1.98,266.41,0.83,170.10,27.00,4.00,30364.00,7803.00,97.00,12712.00,24.00,9728.00,
2014,11,"DL","Delta Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",2020.00,280.00,66.11,4.67,122.42,0.00,86.80,0.00,2.00,14676.00,4204.00,302.00,4923.00,0.00,5247.00,
2014,11,"HA","Hawaiian Airlines Inc.","JFK","New York, NY: John F. Kennedy International",26.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,124.00,124.00,0.00,0.00,0.00,0.00,
2014,11,"MQ","Envoy Air","JFK","New York, NY: John F. Kennedy International",509.00,136.00,25.34,1.25,61.42,0.00,47.99,20.00,1.00,8367.00,2096.00,55.00,3116.00,0.00,3100.00,
2014,11,"UA","United Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",345.00,56.00,19.11,0.00,22.63,0.00,14.25,0.00,0.00,4129.00,1294.00,0.00,1210.00,0.00,1625.00,
2014,11,"US","US Airways Inc.","JFK","New York, NY: John F. Kennedy International",283.00,66.00,21.35,0.00,29.80,0.00,14.85,0.00,1.00,2969.00,983.00,0.00,1238.00,0.00,748.00,
2014,11,"VX","Virgin America","JFK","New York, NY: John F. Kennedy International",298.00,31.00,7.05,5.24,14.84,0.00,3.88,0.00,0.00,1653.00,279.00,161.00,1057.00,0.00,156.00,
2014,12,"AA","American Airlines Inc.","JFK","New York, NY: John F. Kennedy International",1313.00,351.00,76.55,2.92,177.24,0.82,93.47,1.00,0.00,17733.00,4545.00,90.00,6921.00,45.00,6132.00,
2014,12,"B6","JetBlue Airways","JFK","New York, NY: John F. Kennedy International",3672.00,837.00,194.63,5.63,394.07,2.00,240.67,18.00,6.00,43201.00,10142.00,317.00,19230.00,38.00,13474.00,
2014,12,"DL","Delta Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",2060.00,421.00,92.33,10.27,231.79,0.00,86.61,1.00,1.00,22229.00,8596.00,457.00,8257.00,0.00,4919.00,
2014,12,"HA","Hawaiian Airlines Inc.","JFK","New York, NY: John F. Kennedy International",29.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,143.00,143.00,0.00,0.00,0.00,0.00,
2014,12,"MQ","Envoy Air","JFK","New York, NY: John F. Kennedy International",522.00,166.00,21.19,1.59,84.31,0.59,58.31,13.00,0.00,8776.00,1385.00,111.00,4030.00,10.00,3240.00,
2014,12,"UA","United Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",381.00,89.00,28.85,1.00,50.24,0.00,8.92,0.00,1.00,4160.00,1175.00,39.00,1894.00,0.00,1052.00,
2014,12,"US","US Airways Inc.","JFK","New York, NY: John F. Kennedy International",291.00,70.00,18.63,0.00,44.41,0.84,6.12,0.00,0.00,3371.00,818.00,0.00,2141.00,57.00,355.00,
2014,12,"VX","Virgin America","JFK","New York, NY: John F. Kennedy International",322.00,80.00,17.01,10.79,34.65,0.22,17.34,0.00,0.00,3785.00,537.00,383.00,1638.00,5.00,1222.00,
2015,1,"AA","American Airlines Inc.","JFK","New York, NY: John F. Kennedy International",1369.00,322.00,73.31,8.44,136.78,0.00,103.47,86.00,3.00,20055.00,5273.00,999.00,6358.00,0.00,7425.00,
2015,1,"B6","JetBlue Airways","JFK","New York, NY: John F. Kennedy International",3494.00,850.00,187.77,9.83,370.32,1.93,280.15,178.00,5.00,47046.00,9764.00,720.00,18532.00,154.00,17876.00,
2015,1,"DL","Delta Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",2077.00,454.00,86.07,13.75,237.21,0.00,116.97,94.00,2.00,28341.00,8367.00,901.00,10597.00,0.00,8476.00,
2015,1,"HA","Hawaiian Airlines Inc.","JFK","New York, NY: John F. Kennedy International",29.00,5.00,3.11,0.89,0.00,0.00,1.00,0.00,0.00,342.00,85.00,240.00,0.00,0.00,17.00,
2015,1,"MQ","Envoy Air","JFK","New York, NY: John F. Kennedy International",526.00,175.00,22.87,3.52,65.92,0.29,82.40,67.00,0.00,12789.00,2224.00,651.00,3965.00,46.00,5903.00,
2015,1,"UA","United Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",375.00,66.00,16.13,0.00,36.62,0.00,13.25,17.00,0.00,4079.00,1056.00,0.00,1971.00,0.00,1052.00,
2015,1,"US","US Airways Inc.","JFK","New York, NY: John F. Kennedy International",250.00,76.00,27.38,0.00,36.46,0.14,12.02,10.00,0.00,3761.00,1285.00,0.00,1682.00,4.00,790.00,
2015,1,"VX","Virgin America","JFK","New York, NY: John F. Kennedy International",341.00,61.00,17.66,16.46,18.78,0.00,8.10,17.00,0.00,3440.00,862.00,624.00,1480.00,0.00,474.00,
2015,2,"AA","American Airlines Inc.","JFK","New York, NY: John F. Kennedy International",1225.00,258.00,70.19,7.58,98.27,0.63,81.33,95.00,4.00,20062.00,5883.00,708.00,5852.00,15.00,7604.00,
2015,2,"B6","JetBlue Airways","JFK","New York, NY: John F. Kennedy International",3200.00,995.00,255.62,9.26,286.30,1.97,441.85,177.00,17.00,68446.00,17303.00,790.00,16094.00,221.00,34038.00,
2015,2,"DL","Delta Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",1951.00,560.00,112.33,18.40,214.98,1.00,213.29,97.00,21.00,42699.00,9391.00,2749.00,11804.00,90.00,18665.00,
2015,2,"HA","Hawaiian Airlines Inc.","JFK","New York, NY: John F. Kennedy International",20.00,6.00,4.79,0.98,0.07,0.00,0.16,0.00,0.00,1746.00,1501.00,238.00,2.00,0.00,5.00,
2015,2,"MQ","Envoy Air","JFK","New York, NY: John F. Kennedy International",476.00,159.00,18.47,4.90,49.46,0.22,85.95,73.00,2.00,9824.00,1654.00,336.00,2070.00,22.00,5742.00,
2015,2,"UA","United Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",342.00,48.00,18.76,2.00,16.06,0.00,11.18,9.00,0.00,3391.00,1329.00,317.00,861.00,0.00,884.00,
2015,2,"US","US Airways Inc.","JFK","New York, NY: John F. Kennedy International",219.00,55.00,19.66,0.46,26.95,1.05,6.88,20.00,0.00,3598.00,1004.00,205.00,1891.00,19.00,479.00,
2015,2,"VX","Virgin America","JFK","New York, NY: John F. Kennedy International",302.00,50.00,17.95,5.37,9.75,0.00,16.92,17.00,2.00,3304.00,1100.00,178.00,957.00,0.00,1069.00,
2015,3,"AA","American Airlines Inc.","JFK","New York, NY: John F. Kennedy International",1358.00,353.00,69.20,3.44,195.21,0.00,85.15,69.00,10.00,23412.00,4694.00,606.00,9525.00,0.00,8587.00,
2015,3,"B6","JetBlue Airways","JFK","New York, NY: John F. Kennedy International",3656.00,992.00,203.28,13.16,393.75,2.17,379.64,132.00,17.00,82585.00,13260.00,1097.00,38083.00,47.00,30098.00,
2015,3,"DL","Delta Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",2360.00,643.00,118.88,13.32,325.45,0.00,185.35,88.00,24.00,53733.00,9940.00,3193.00,26709.00,0.00,13891.00,
2015,3,"HA","Hawaiian Airlines Inc.","JFK","New York, NY: John F. Kennedy International",21.00,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,197.00,197.00,0.00,0.00,0.00,0.00,
2015,3,"MQ","Envoy Air","JFK","New York, NY: John F. Kennedy International",516.00,153.00,19.30,3.72,78.09,0.00,51.89,86.00,1.00,9934.00,918.00,359.00,4818.00,0.00,3839.00,
2015,3,"UA","United Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",349.00,80.00,20.50,0.94,48.18,0.00,10.38,10.00,2.00,8206.00,1150.00,188.00,5323.00,0.00,1545.00,
2015,3,"US","US Airways Inc.","JFK","New York, NY: John F. Kennedy International",242.00,62.00,12.35,0.26,38.64,1.31,9.44,14.00,2.00,3939.00,684.00,18.00,2736.00,105.00,396.00,
2015,3,"VX","Virgin America","JFK","New York, NY: John F. Kennedy International",339.00,90.00,16.91,10.91,41.39,0.00,20.79,7.00,1.00,7074.00,752.00,267.00,4939.00,0.00,1116.00,
2015,4,"AA","American Airlines Inc.","JFK","New York, NY: John F. Kennedy International",1337.00,301.00,77.03,3.92,135.26,0.89,83.90,5.00,5.00,22142.00,5533.00,307.00,8086.00,57.00,8159.00,
2015,4,"B6","JetBlue Airways","JFK","New York, NY: John F. Kennedy International",3587.00,850.00,153.68,7.88,459.25,0.08,229.12,46.00,9.00,63358.00,8807.00,1085.00,34884.00,6.00,18576.00,
2015,4,"DL","Delta Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",2340.00,565.00,117.15,4.25,336.24,0.00,107.37,8.00,2.00,41980.00,10907.00,532.00,22503.00,0.00,8038.00,
2015,4,"HA","Hawaiian Airlines Inc.","JFK","New York, NY: John F. Kennedy International",22.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,127.00,127.00,0.00,0.00,0.00,0.00,
2015,4,"MQ","Envoy Air","JFK","New York, NY: John F. Kennedy International",390.00,89.00,12.10,3.76,50.03,0.86,22.24,31.00,2.00,5084.00,850.00,222.00,2680.00,88.00,1244.00,
2015,4,"UA","United Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",363.00,55.00,18.00,1.00,21.99,0.00,14.01,5.00,0.00,6154.00,831.00,145.00,3516.00,0.00,1662.00,
2015,4,"US","US Airways Inc.","JFK","New York, NY: John F. Kennedy International",231.00,47.00,11.03,1.00,25.63,0.00,9.34,4.00,1.00,2910.00,465.00,217.00,1857.00,0.00,371.00,
2015,4,"VX","Virgin America","JFK","New York, NY: John F. Kennedy International",326.00,56.00,9.22,10.62,27.00,0.00,9.15,2.00,0.00,3824.00,300.00,388.00,2634.00,0.00,502.00,
2015,5,"AA","American Airlines Inc.","JFK","New York, NY: John F. Kennedy International",1330.00,273.00,64.50,8.26,127.60,0.00,72.64,5.00,3.00,22551.00,8005.00,946.00,7538.00,0.00,6062.00,
2015,5,"B6","JetBlue Airways","JFK","New York, NY: John F. Kennedy International",3781.00,639.00,121.11,16.00,343.06,0.00,158.84,53.00,7.00,50349.00,7482.00,1791.00,27902.00,0.00,13174.00,
2015,5,"DL","Delta Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",2430.00,388.00,80.79,9.62,205.65,0.96,90.98,3.00,7.00,29797.00,5569.00,633.00,15549.00,26.00,8020.00,
2015,5,"HA","Hawaiian Airlines Inc.","JFK","New York, NY: John F. Kennedy International",27.00,7.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,231.00,231.00,0.00,0.00,0.00,0.00,
2015,5,"MQ","Envoy Air","JFK","New York, NY: John F. Kennedy International",377.00,60.00,12.40,0.00,27.01,0.00,20.59,21.00,1.00,4049.00,545.00,0.00,1993.00,0.00,1511.00,
2015,5,"UA","United Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",376.00,64.00,22.05,0.00,32.55,0.00,9.40,0.00,1.00,6393.00,1731.00,0.00,3675.00,0.00,987.00,
2015,5,"US","US Airways Inc.","JFK","New York, NY: John F. Kennedy International",242.00,58.00,15.49,0.00,28.78,0.00,13.72,2.00,2.00,3491.00,579.00,0.00,2366.00,0.00,546.00,
2015,5,"VX","Virgin America","JFK","New York, NY: John F. Kennedy International",315.00,62.00,9.17,7.34,26.24,0.00,19.25,0.00,0.00,4525.00,521.00,193.00,3068.00,0.00,743.00,
2015,6,"AA","American Airlines Inc.","JFK","New York, NY: John F. Kennedy International",1291.00,305.00,55.61,10.28,156.62,0.00,82.49,14.00,3.00,26180.00,4401.00,681.00,11266.00,0.00,9832.00,
2015,6,"B6","JetBlue Airways","JFK","New York, NY: John F. Kennedy International",3777.00,811.00,137.32,17.58,410.20,0.77,245.12,66.00,7.00,64044.00,8759.00,1612.00,35188.00,76.00,18409.00,
2015,6,"DL","Delta Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",2481.00,512.00,105.31,19.94,278.96,0.00,107.79,3.00,3.00,34922.00,8297.00,1518.00,16714.00,0.00,8393.00,
2015,6,"HA","Hawaiian Airlines Inc.","JFK","New York, NY: John F. Kennedy International",30.00,7.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,179.00,179.00,0.00,0.00,0.00,0.00,
2015,6,"MQ","Envoy Air","JFK","New York, NY: John F. Kennedy International",333.00,73.00,17.26,0.00,32.51,0.00,23.23,25.00,0.00,4993.00,1558.00,0.00,1896.00,0.00,1539.00,
